7.539822368615504145e-01,7.382742735936014267e-01,-1.649336143134641475e+01,7.061141085313045185e-01,-1.735432707420878629e+01,2.186137841960867668e-03,6.042687402854601686e+01,0.000000000000000000e+00
6.283185307179586232e-01,6.691592352146259470e-01,-1.727875959474387102e+01,6.278329799317010629e-01,-1.864843312630913275e+01,1.953447530222882610e-03,4.712923332592712455e+01,0.000000000000000000e+00
6.283185307179586232e-01,5.969026041820607587e-01,-1.806415775814129532e+01,5.746943478660193616e-01,-1.727720198080266556e+01,2.381448224339971931e-03,6.547116093749440324e+01,0.000000000000000000e+00
5.026548245743669430e-01,5.246459731494954593e-01,-1.806415775814132374e+01,4.994235267696457425e-01,-1.810592282252349250e+01,2.151626788299055605e-03,4.942268660160640081e+01,0.000000000000000000e+00
5.026548245743669430e-01,4.492477494633404511e-01,-1.884955592153875159e+01,4.497891141160240136e-01,-1.630487857406195928e+01,2.644276079235624230e-03,6.792018453913267706e+01,0.000000000000000000e+00
3.769911184307752072e-01,3.738495257771853875e-01,-1.884955592153876580e+01,3.742016813830855715e-01,-1.742802779572103589e+01,2.278447099128767979e-03,5.077858859558826765e+01,0.000000000000000000e+00
2.513274122871834715e-01,2.953097094374405596e-01,-1.963495408493620786e+01,2.863890434129155449e-01,-1.902895571679353282e+01,2.097779031074817335e-03,5.419237090517793831e+01,0.000000000000000000e+00
2.513274122871834715e-01,2.167698930976957317e-01,-1.963495408493620786e+01,2.257821910805752619e-01,-1.772968289017855881e+01,1.904204718600761414e-03,4.925103184375404908e+01,0.000000000000000000e+00
1.256637061435917357e-01,1.382300767579509038e-01,-1.963495408493620786e+01,1.466609204549148282e-01,-1.843175942197265371e+01,1.937740079933614060e-03,4.845393989409594582e+01,0.000000000000000000e+00
0.000000000000000000e+00,5.969026041820607587e-02,-1.963495408493620786e+01,5.182476977875955654e-02,-1.995159414329618741e+01,2.194871765150788363e-03,6.357892646132877701e+01,0.000000000000000000e+00
0.000000000000000000e+00,-1.884955592153875897e-02,-1.963495408493620786e+01,-1.493441196683850843e-02,-1.844784839268845289e+01,1.931016933692695234e-03,4.762407322117748976e+01,0.000000000000000000e+00
-1.256637061435917357e-01,-9.738937226128359381e-02,-1.963495408493620786e+01,-9.532045075999334705e-02,-1.883389963496901487e+01,2.144060808900483204e-03,5.298804011861376750e+01,0.000000000000000000e+00
-1.256637061435917357e-01,-1.759291886010284356e-01,-1.963495408493621142e+01,-1.547893729360484139e-01,-1.667619308049878413e+01,1.793916201568373104e-03,4.913192892744025642e+01,0.000000000000000000e+00
-2.513274122871834715e-01,-2.544690049407732357e-01,-1.963495408493620076e+01,-2.344626714304015869e-01,-1.703427146326625774e+01,1.793129548256581270e-03,4.620988044881220702e+01,0.000000000000000000e+00
-3.769911184307752072e-01,-3.330088212805180636e-01,-1.963495408493620786e+01,-3.195751065111901434e-01,-1.819555911630894940e+01,2.351076163859951336e-03,6.842656736713499299e+01,0.000000000000000000e+00
-3.769911184307752072e-01,-4.084070449666731273e-01,-1.884955592153876580e+01,-3.803473413467498565e-01,-1.630661393024661621e+01,1.970551454088927124e-03,4.742299324131556659e+01,0.000000000000000000e+00
-5.026548245743669430e-01,-4.838052686528281909e-01,-1.884955592153876580e+01,-4.605903270402928462e-01,-1.658525076133327048e+01,2.382361592406118458e-03,5.972320197484133786e+01,0.000000000000000000e+00
-5.026548245743669430e-01,-5.560618996853934348e-01,-1.806415775814130953e+01,-5.126744094451737288e-01,-1.449359072381695768e+01,1.928162689238424772e-03,4.714801684020151384e+01,0.000000000000000000e+00
-6.283185307179586232e-01,-6.283185307179586232e-01,-1.806415775814129532e+01,-5.886151284632263891e-01,-1.497925539055151312e+01,2.134464010347202675e-03,5.597006622553860922e+01,0.000000000000000000e+00
-7.539822368615504145e-01,-6.974335690969341028e-01,-1.727875959474387102e+01,-6.754650412759195532e-01,-1.640169372978219187e+01,3.517333369640949017e-03,9.833726958269471652e+01,0.000000000000000000e+00
-7.539822368615504145e-01,-7.634070148223197627e-01,-1.649336143134641475e+01,-7.384539397132940941e-01,-1.490942218741332859e+01,3.132602151417950617e-03,6.204369169193263645e+01,-3.241560039949186178e-01
-7.539822368615504145e-01,-8.168140899333462546e-01,-1.335176877775662341e+01,-7.716315726895707217e-01,-1.150457484972731059e+01,2.593480645235296186e-03,5.500011374758820892e+01,-2.954598378687249838e-01
-7.539822368615504145e-01,-8.042477193189870865e-01,3.141592653589791784e+00,-7.951025874968301599e-01,-8.412332427750721209e+00,2.087058106994399594e-03,5.817335880437926932e+01,-2.292776516348958016e-01
-7.539822368615504145e-01,-7.948229413582177383e-01,2.356194490192336843e+00,-8.040430597325128881e-01,-4.843455665591504200e+00,3.061820520116027323e-03,7.490609034978881198e+01,-1.691291389011187751e-01
